epoch,train_loss,test_acc,best_acc
1,4.859530032043457,0.035,0.035
2,4.342370513000488,0.059,0.059
3,4.192231438903809,0.0947,0.0947
4,4.057235070037842,0.1284,0.1284
5,3.9392911646270754,0.1706,0.1706
6,3.821674654006958,0.2071,0.2071
7,3.704381105194092,0.2185,0.2185
8,3.5926161608886718,0.2471,0.2471
9,3.5007798323059083,0.2672,0.2672
10,3.4008228686523436,0.3163,0.3163
11,3.297297672805786,0.3276,0.3276
12,3.1829228938293457,0.3352,0.3352
13,3.079649616546631,0.3924,0.3924
14,2.9919713509368897,0.3886,0.3924
15,2.9041702716064455,0.3982,0.3982
16,2.8296249306488037,0.422,0.422
17,2.761135855255127,0.4437,0.4437
18,2.6983544250488283,0.4237,0.4437
19,2.6480720865631104,0.446,0.446
20,2.6019378733825684,0.4703,0.4703
21,2.555864337310791,0.4701,0.4703
22,2.525805507736206,0.4945,0.4945
23,2.4809716174316407,0.4636,0.4945
24,2.460355701446533,0.4756,0.4945
25,2.420268365211487,0.4911,0.4945
26,2.076285987625122,0.6303,0.6303
27,1.9465285046386718,0.6332,0.6332
28,1.8874951571655274,0.6382,0.6382
29,1.831877453918457,0.6408,0.6408
30,1.781676714630127,0.6433,0.6433
31,1.736678787689209,0.6388,0.6433
32,1.6885777976226806,0.6401,0.6433
33,1.636825475730896,0.6326,0.6433
34,1.587715683631897,0.6319,0.6433
35,1.5351910415267944,0.6268,0.6433
36,1.4901160222244263,0.621,0.6433
37,1.4367957209777833,0.6131,0.6433
38,1.3885131924057006,0.6126,0.6433
39,1.174950980529785,0.637,0.6433
40,1.1050069564437865,0.636,0.6433
41,1.0695686080932618,0.6349,0.6433
42,1.0459338397216797,0.6355,0.6433
43,1.0256916873931885,0.6321,0.6433
44,0.9991835889434815,0.6298,0.6433
45,0.9800384938812255,0.6301,0.6433
46,0.958575682220459,0.6278,0.6433
47,0.9452855466842651,0.6285,0.6433
48,0.9234546868515014,0.6277,0.6433
49,0.9057236067199707,0.6245,0.6433
50,0.8861101834869385,0.6223,0.6433
