epoch,train_loss,test_acc,best_acc
73,0.7562131714248658,0.6406,0.6933
74,0.7463951979637146,0.6346,0.6933
75,0.7358656390190125,0.626,0.6933
76,0.7240553197669983,0.6365,0.6933
77,0.6822590569686889,0.6378,0.6933
78,0.6807585968399048,0.6279,0.6933
79,0.6645225776290894,0.6345,0.6933
80,0.64399559923172,0.6413,0.6933
81,0.6434981499481202,0.6384,0.6933
82,0.6135601824951172,0.6271,0.6933
83,0.6056944945335389,0.6256,0.6933
84,0.5982364870452881,0.6258,0.6933
85,0.5752369237709045,0.6165,0.6933
86,0.5671334093475342,0.624,0.6933
87,0.5539114488983155,0.6215,0.6933
88,0.5405492979240417,0.6154,0.6933
89,0.5246323190402985,0.6238,0.6933
90,0.5123881086921692,0.6127,0.6933
91,0.5056608576869964,0.6039,0.6933
92,0.48035868768692014,0.6061,0.6933
93,0.4760898017501831,0.6202,0.6933
94,0.46760408393859865,0.6025,0.6933
95,0.4653138905143738,0.5983,0.6933
96,0.4457633841896057,0.613,0.6933
97,0.41842497062683104,0.6178,0.6933
98,0.4218398585891724,0.6148,0.6933
99,0.41397953828811646,0.6133,0.6933
100,0.40041484312057496,0.599,0.6933
101,0.3989863234138489,0.6255,0.6933
102,0.38758153467178347,0.6209,0.6933
103,0.35828441455841065,0.6169,0.6933
104,0.36550061292648317,0.5962,0.6933
105,0.3520698325061798,0.6127,0.6933
106,0.3447172359275818,0.5877,0.6933
107,0.3358024329185486,0.6062,0.6933
108,0.32075579689979555,0.6009,0.6933
109,0.3253301182746887,0.6031,0.6933
110,0.3179865273571014,0.6285,0.6933
111,0.3072739179134369,0.6082,0.6933
112,0.3009894548034668,0.6082,0.6933
113,0.289452616815567,0.6109,0.6933
114,0.28094925373077395,0.5905,0.6933
115,0.2777700403690338,0.6181,0.6933
116,0.26867266595840456,0.6124,0.6933
117,0.2634235976409912,0.6014,0.6933
118,0.24579930708408357,0.6117,0.6933
119,0.2516732967185974,0.607,0.6933
120,0.24309666732788085,0.6159,0.6933
121,0.23259334272384644,0.5804,0.6933
122,0.23427346822738648,0.6016,0.6933
123,0.21907189826011658,0.6093,0.6933
124,0.2074700115776062,0.6073,0.6933
125,0.19465779578208922,0.6063,0.6933
126,0.20022941155433654,0.6108,0.6933
127,0.19034517966270448,0.6099,0.6933
128,0.191755250043869,0.6051,0.6933
129,0.17183222583770752,0.6113,0.6933
130,0.17181928486824036,0.6118,0.6933
131,0.17058010470867158,0.6226,0.6933
132,0.1533373726940155,0.6072,0.6933
133,0.16003178812026977,0.5997,0.6933
134,0.14390974208831786,0.6218,0.6933
135,0.13306633902072906,0.6171,0.6933
136,0.1407075750350952,0.6198,0.6933
137,0.12358920203685761,0.6229,0.6933
138,0.12943681259632112,0.6152,0.6933
139,0.11275913362026214,0.6208,0.6933
140,0.11034038552761077,0.6191,0.6933
141,0.08925161298036575,0.6324,0.6933
142,0.09024315867900848,0.6241,0.6933
143,0.11713801167964935,0.6118,0.6933
144,0.09914873535633087,0.6281,0.6933
145,0.0847246521449089,0.6234,0.6933
146,0.0723867855644226,0.6347,0.6933
147,0.07343300325155258,0.6216,0.6933
148,0.0699872950387001,0.6273,0.6933
149,0.051186455911397935,0.641,0.6933
150,0.037065090314149854,0.6547,0.6933
151,0.03135814035892487,0.6474,0.6933
152,0.031430546323657035,0.6385,0.6933
153,0.03589505965411663,0.6489,0.6933
154,0.0368565960752964,0.6517,0.6933
155,0.030859601805210114,0.6258,0.6933
156,0.0351808085757494,0.6423,0.6933
157,0.026624500571787356,0.6496,0.6933
158,0.017883976316452027,0.6712,0.6933
159,0.01034138592094183,0.6629,0.6933
160,0.005926282293349504,0.6716,0.6933
161,0.0028913788129389284,0.6731,0.6933
162,0.0018385510678216815,0.6766,0.6933
163,0.0010441555351018905,0.679,0.6933
164,0.0009737510242313147,0.6812,0.6933
165,0.0009734116651304066,0.684,0.6933
166,0.0009860894820094108,0.6845,0.6933
167,0.0010309367453865707,0.6826,0.6933
168,0.0010138068231195212,0.6853,0.6933
169,0.0010537876208126546,0.6836,0.6933
170,0.001055914891846478,0.6859,0.6933
171,0.0011073771099746228,0.6852,0.6933
172,0.0010956075835227967,0.6845,0.6933
173,0.0011327383011579513,0.685,0.6933
174,0.0011270748734660448,0.6867,0.6933
175,0.0011533270516619087,0.6871,0.6933
176,0.0011490278673171998,0.685,0.6933
177,0.001170361697934568,0.6865,0.6933
178,0.0011760129764303564,0.6863,0.6933
179,0.001184758423641324,0.6841,0.6933
180,0.0011892012327164411,0.6889,0.6933
181,0.0011998662649840117,0.688,0.6933
182,0.0012016920921951533,0.6875,0.6933
183,0.0011778430205211044,0.687,0.6933
184,0.0011907707249745726,0.6871,0.6933
185,0.0012017905636504292,0.6875,0.6933
186,0.0012064660798758269,0.6868,0.6933
187,0.0012085635416209698,0.6872,0.6933
188,0.0012073043089359998,0.6865,0.6933
189,0.0012078914103657006,0.6883,0.6933
190,0.001228686852119863,0.6879,0.6933
191,0.0012096196332573891,0.6874,0.6933
192,0.001208765133060515,0.6881,0.6933
193,0.0012243692734092474,0.6879,0.6933
194,0.0012193469528853894,0.6873,0.6933
195,0.0012295044947788119,0.6868,0.6933
196,0.0012034526949748396,0.6872,0.6933
197,0.0012245294381305575,0.689,0.6933
198,0.0012182480080798269,0.6881,0.6933
199,0.0012195692861452698,0.6872,0.6933
200,0.0012303958562761546,0.6869,0.6933
