epoch,train_loss,test_acc,best_acc
1,4.009720857696533,0.1459,0.1459
2,2.2600951788330077,0.1848,0.1848
3,2.187004630050659,0.2334,0.2334
4,2.100537501068115,0.303,0.303
5,2.017941919250488,0.3352,0.3352
6,1.9568548384857178,0.4039,0.4039
7,1.898582560157776,0.439,0.439
8,1.8427066326522827,0.4283,0.439
9,1.7974181427764893,0.4806,0.4806
10,1.759200966873169,0.492,0.492
11,1.7161909992218018,0.5016,0.5016
12,1.680660862045288,0.521,0.521
13,1.6524237070465089,0.5499,0.5499
14,1.6138110494232178,0.596,0.596
15,1.5910480316925049,0.5842,0.596
16,1.5650939589309691,0.591,0.596
17,1.5384786339569092,0.6095,0.6095
18,1.5156305446624756,0.6413,0.6413
19,1.4941276616668702,0.6226,0.6413
20,1.471781844596863,0.6537,0.6537
21,1.4538208077239991,0.6398,0.6537
22,1.4335717084503175,0.6557,0.6557
23,1.4217594338989257,0.6403,0.6557
24,1.3987520431900025,0.6216,0.6557
25,1.3827593689727784,0.6614,0.6614
26,1.376326630630493,0.6538,0.6614
27,1.3655669675445556,0.6408,0.6614
28,1.3548652473449707,0.6685,0.6685
29,1.3393769289398194,0.6708,0.6708
30,1.3277979988861084,0.6832,0.6832
31,1.3130034685897827,0.6743,0.6832
32,1.3065105516052247,0.6755,0.6832
33,1.2907871517181397,0.6705,0.6832
34,1.279515357322693,0.678,0.6832
35,1.2700920783615113,0.6888,0.6888
36,1.2653224602508546,0.6631,0.6888
37,1.2527923999023438,0.6816,0.6888
38,1.243181291885376,0.6798,0.6888
39,1.2309719059371949,0.6742,0.6888
40,1.224686150970459,0.6876,0.6888
41,1.211411879348755,0.6755,0.6888
42,1.2070517485809327,0.6561,0.6888
43,1.196136142730713,0.6791,0.6888
44,1.1855183028411864,0.6755,0.6888
45,1.1755104038619995,0.6887,0.6888
46,1.1688431218338013,0.6935,0.6935
47,1.1604850758743286,0.658,0.6935
48,1.1494938285827636,0.6835,0.6935
49,1.1366011382293701,0.6743,0.6935
50,1.1316342715072631,0.6857,0.6935
51,1.1166479458236693,0.6963,0.6963
52,1.1129665531158448,0.6809,0.6963
53,1.0988436374664308,0.6843,0.6963
54,1.0896651008224487,0.6846,0.6963
55,1.0742356144332885,0.6936,0.6963
56,1.0636475720596315,0.6798,0.6963
57,1.0497994257354737,0.6666,0.6963
58,1.0407462042236328,0.6912,0.6963
59,1.0313132723236085,0.6839,0.6963
60,1.0164117560958863,0.6718,0.6963
61,1.0083311794281007,0.6549,0.6963
62,0.9876207173919678,0.6766,0.6963
63,0.9770264197158813,0.6747,0.6963
64,0.9706389551544189,0.6699,0.6963
65,0.9536896805000306,0.6652,0.6963
66,0.9373451933288575,0.6603,0.6963
67,0.9186144564628601,0.6601,0.6963
68,0.9113812494659423,0.6493,0.6963
69,0.8984239630126953,0.674,0.6963
70,0.8753042900466919,0.6505,0.6963
71,0.8634430117034912,0.6538,0.6963
72,0.8538110383224488,0.6677,0.6963
73,0.8312101659965515,0.6502,0.6963
74,0.8184633006095886,0.6413,0.6963
75,0.803626700515747,0.6597,0.6963
76,0.7818266373443603,0.6693,0.6963
77,0.7619665999031067,0.6384,0.6963
78,0.7549255941963195,0.6512,0.6963
79,0.7336618135452271,0.6552,0.6963
80,0.7137919450950623,0.6551,0.6963
81,0.7009795837974548,0.6463,0.6963
82,0.6792979698944092,0.6435,0.6963
83,0.6642148859786987,0.628,0.6963
84,0.6522141227912903,0.6597,0.6963
85,0.6272203175354004,0.6294,0.6963
86,0.6233073795700074,0.6208,0.6963
87,0.6011361597824096,0.6151,0.6963
88,0.5864688692092895,0.6478,0.6963
89,0.5704680744934082,0.6481,0.6963
90,0.5624107289505005,0.6198,0.6963
91,0.5411219138908386,0.6052,0.6963
92,0.5340920098876953,0.6249,0.6963
93,0.5187693628501893,0.6221,0.6963
94,0.49573747468948365,0.6333,0.6963
95,0.4859963127708435,0.616,0.6963
96,0.4737056470680237,0.6179,0.6963
97,0.46430116582870484,0.6101,0.6963
98,0.45128379673957825,0.6256,0.6963
99,0.43429205823898315,0.607,0.6963
100,0.42140880036354067,0.6267,0.6963
101,0.4176010748291016,0.5979,0.6963
102,0.40734204343795777,0.6292,0.6963
103,0.39379744442939757,0.6235,0.6963
104,0.3850580088043213,0.6247,0.6963
105,0.37113438760757445,0.6041,0.6963
106,0.364759944896698,0.6229,0.6963
107,0.34798836809158323,0.6126,0.6963
108,0.3457943921852112,0.6132,0.6963
109,0.33961723112106323,0.6058,0.6963
110,0.3160906489276886,0.6167,0.6963
111,0.3169349040603638,0.629,0.6963
112,0.31499895057678223,0.6017,0.6963
113,0.3059682542324066,0.592,0.6963
114,0.2988428722476959,0.6125,0.6963
115,0.28894923736572264,0.5975,0.6963
116,0.274930409822464,0.6286,0.6963
117,0.2717650992679596,0.6179,0.6963
118,0.26073785027503965,0.6192,0.6963
119,0.2532656660842896,0.6144,0.6963
120,0.24691468619346618,0.6286,0.6963
121,0.24453843660354616,0.5895,0.6963
122,0.23868290175437928,0.6189,0.6963
123,0.23031120103836059,0.6144,0.6963
124,0.2137073966407776,0.6193,0.6963
125,0.21609016663074493,0.6112,0.6963
126,0.20838459951877594,0.6211,0.6963
127,0.19373038391113281,0.6282,0.6963
128,0.19446463683128357,0.6024,0.6963
129,0.1865521127271652,0.6189,0.6963
130,0.17174239839076996,0.6348,0.6963
131,0.1706293639731407,0.6292,0.6963
132,0.16283815064430238,0.6261,0.6963
133,0.15749593735218048,0.6216,0.6963
134,0.15614306447982787,0.638,0.6963
135,0.14130089753627778,0.6339,0.6963
136,0.13512422711372377,0.6386,0.6963
137,0.1317057302236557,0.6391,0.6963
138,0.13518207626342774,0.6186,0.6963
139,0.12265346578121185,0.6357,0.6963
140,0.11840697673797608,0.6217,0.6963
141,0.11599180945873261,0.6227,0.6963
142,0.11200124788761139,0.6375,0.6963
143,0.0899587386059761,0.6257,0.6963
144,0.0874572048830986,0.632,0.6963
145,0.08996212042331696,0.6426,0.6963
146,0.07193581433534622,0.6223,0.6963
147,0.07693503381729126,0.6406,0.6963
148,0.07316273140907288,0.6415,0.6963
149,0.06848169907093048,0.6455,0.6963
150,0.05548538905024528,0.6502,0.6963
151,0.05780573922514916,0.6402,0.6963
152,0.041522670912742615,0.6504,0.6963
153,0.030708276703357698,0.6522,0.6963
154,0.021085896394252776,0.6503,0.6963
155,0.020924161979705095,0.6608,0.6963
156,0.015580121930241584,0.6608,0.6963
157,0.010172223218083382,0.6674,0.6963
158,0.004971180489510298,0.6708,0.6963
159,0.003122227568924427,0.6828,0.6963
160,0.0013923299852758647,0.6847,0.6963
161,0.0010432455959171057,0.6825,0.6963
162,0.000998318573795259,0.6828,0.6963
163,0.0010223058086261153,0.6843,0.6963
164,0.001024343041330576,0.684,0.6963
165,0.0010549304251745344,0.6872,0.6963
166,0.0010982074689120055,0.6866,0.6963
167,0.0011119447705522179,0.6855,0.6963
168,0.0011327126365154982,0.6866,0.6963
169,0.0011568206372857095,0.6856,0.6963
170,0.0011811837274581195,0.6882,0.6963
171,0.0012032355159521102,0.6859,0.6963
172,0.0012008349629491568,0.6853,0.6963
173,0.0012186383437365294,0.6867,0.6963
174,0.001248089876063168,0.6852,0.6963
175,0.0012449604227766395,0.6886,0.6963
176,0.0012328596815094353,0.6839,0.6963
177,0.0012480962165445089,0.688,0.6963
178,0.001255049004741013,0.6874,0.6963
179,0.0012795986730605364,0.6891,0.6963
180,0.0012603264106437564,0.6894,0.6963
181,0.0012709859282150865,0.6879,0.6963
182,0.0012725094125419856,0.6874,0.6963
183,0.0012765852362290025,0.6884,0.6963
184,0.0012647126496210695,0.6875,0.6963
185,0.0012744035494327544,0.689,0.6963
186,0.001272863740697503,0.6871,0.6963
187,0.0012908216955512762,0.688,0.6963
188,0.0012860763129219413,0.689,0.6963
189,0.0012868574733287095,0.6883,0.6963
190,0.0012784438535571097,0.6896,0.6963
191,0.00128865455519408,0.6891,0.6963
192,0.0012766762963682414,0.6873,0.6963
193,0.0012874094735831022,0.6878,0.6963
194,0.0012801843865960837,0.6872,0.6963
195,0.0012816399068012834,0.6867,0.6963
196,0.0012781625043600797,0.688,0.6963
197,0.001278140929415822,0.6885,0.6963
198,0.0012880794445425273,0.6884,0.6963
199,0.0012802667984366416,0.6904,0.6963
200,0.00128221719622612,0.6871,0.6963
