epoch,train_loss,test_acc,best_acc
1,4.401307431182861,0.132,0.132
2,2.192598710784912,0.2189,0.2189
3,2.0867492624664306,0.3116,0.3116
4,2.0033876319885255,0.354,0.354
5,1.9260185147476196,0.4053,0.4053
6,1.857898897972107,0.4256,0.4256
7,1.805653415145874,0.4482,0.4482
8,1.7740002725982666,0.516,0.516
9,1.736548141822815,0.5276,0.5276
10,1.7038238610839844,0.5331,0.5331
11,1.6760179596328735,0.5405,0.5405
12,1.672797843055725,0.4225,0.5405
13,1.6293009075546265,0.5794,0.5794
14,1.5798094382476806,0.608,0.608
15,1.5444617319107055,0.6099,0.6099
16,1.5168844736099243,0.5972,0.6099
17,1.483911213760376,0.614,0.614
18,1.4633272777557373,0.6452,0.6452
19,1.437771321144104,0.6307,0.6452
20,1.4231837167358399,0.6585,0.6585
21,1.4047328455352783,0.6487,0.6585
22,1.3888373384857178,0.6563,0.6585
23,1.3745365950012207,0.6657,0.6657
24,1.3590987744903564,0.6629,0.6657
25,1.342637884902954,0.6725,0.6725
26,1.3321358374023438,0.6669,0.6725
27,1.325202589263916,0.6388,0.6725
28,1.3124938973236084,0.6636,0.6725
29,1.301618328590393,0.6989,0.6989
30,1.2873700897979736,0.6537,0.6989
31,1.2748067472839355,0.6759,0.6989
32,1.26787992313385,0.6717,0.6989
33,1.2582568500900269,0.6835,0.6989
34,1.2465586447143555,0.7025,0.7025
35,1.2324224388885499,0.6848,0.7025
36,1.2298448412322998,0.6822,0.7025
37,1.2188866565322876,0.66,0.7025
38,1.2146966777420043,0.6759,0.7025
39,1.2062322243118286,0.6759,0.7025
40,1.1949354833221435,0.6664,0.7025
41,1.184229275856018,0.6766,0.7025
42,1.171704319343567,0.6849,0.7025
43,1.1656489222335815,0.6709,0.7025
44,1.1569825194549561,0.6682,0.7025
45,1.148766255722046,0.6876,0.7025
46,1.1365163430595397,0.6866,0.7025
47,1.1264294899749756,0.6632,0.7025
48,1.1155614938354492,0.6861,0.7025
49,1.1058908787918091,0.6615,0.7025
50,1.0946356254577636,0.6612,0.7025
51,1.0889756913375854,0.6838,0.7025
52,1.0734582872009277,0.6618,0.7025
53,1.0558302262115478,0.6773,0.7025
54,1.0488721101379395,0.677,0.7025
55,1.041021717376709,0.6668,0.7025
56,1.0290719343948365,0.6827,0.7025
57,1.0160853861999513,0.6688,0.7025
58,0.9994903795051575,0.6546,0.7025
59,0.9897654622650146,0.6375,0.7025
60,0.9756639400100708,0.6854,0.7025
61,0.964160318222046,0.65,0.7025
62,0.9493303697013855,0.6417,0.7025
63,0.9407565998649597,0.6416,0.7025
64,0.9254422779464722,0.6619,0.7025
65,0.9176892756652832,0.6409,0.7025
66,0.8967051948165894,0.6445,0.7025
67,0.884507226486206,0.6659,0.7025
68,0.8700433681488037,0.6631,0.7025
69,0.8500567098426819,0.6567,0.7025
70,0.8406875908279419,0.6499,0.7025
71,0.8266881034851075,0.6504,0.7025
72,0.8069551422119141,0.6382,0.7025
73,0.7951336070632935,0.6412,0.7025
74,0.7755283108901978,0.6495,0.7025
75,0.7573392145156861,0.6319,0.7025
76,0.7506644507217407,0.6455,0.7025
77,0.7286898094940185,0.6287,0.7025
78,0.7162930467033386,0.6201,0.7025
79,0.6949788930130005,0.6297,0.7025
80,0.6919248328018188,0.6361,0.7025
81,0.6670835821533203,0.6408,0.7025
82,0.6522766543960571,0.6271,0.7025
83,0.6448574461364746,0.5949,0.7025
84,0.6319154883956909,0.6402,0.7025
85,0.6115548952484131,0.6172,0.7025
86,0.5955223377609253,0.608,0.7025
87,0.5859413718032837,0.6259,0.7025
88,0.566132213191986,0.6301,0.7025
89,0.5513714789962768,0.6044,0.7025
90,0.5400667671775818,0.6169,0.7025
91,0.5282701000213623,0.6144,0.7025
92,0.5161382372665405,0.6126,0.7025
93,0.4989279731178284,0.6095,0.7025
94,0.4928575088691711,0.6102,0.7025
95,0.4683037552833557,0.6057,0.7025
96,0.461254780292511,0.617,0.7025
97,0.4631544366836548,0.6033,0.7025
98,0.43781949486732485,0.6149,0.7025
99,0.430974705619812,0.5969,0.7025
100,0.42112059423446657,0.6117,0.7025
101,0.40945890387535094,0.6099,0.7025
102,0.4053623400306702,0.6026,0.7025
103,0.39379171060562135,0.6012,0.7025
104,0.37895030853271483,0.6188,0.7025
105,0.3643981040382385,0.6159,0.7025
106,0.3571011778259277,0.6157,0.7025
107,0.3450467049217224,0.6095,0.7025
108,0.33741098375320433,0.6091,0.7025
109,0.33053220079421997,0.6119,0.7025
110,0.3314128339385986,0.609,0.7025
111,0.3185225543022156,0.6099,0.7025
112,0.3065274674320221,0.6136,0.7025
113,0.29956431007385254,0.62,0.7025
114,0.2931706072998047,0.6013,0.7025
115,0.2852083055686951,0.6137,0.7025
116,0.27047336572647096,0.6251,0.7025
117,0.2575992247867584,0.6011,0.7025
118,0.2644862149524689,0.6117,0.7025
119,0.25048519258499147,0.6091,0.7025
120,0.24792237941741943,0.6041,0.7025
121,0.23779757479667663,0.6031,0.7025
122,0.23481003471374512,0.5994,0.7025
123,0.23865871028900146,0.6113,0.7025
124,0.20644416135787963,0.6335,0.7025
125,0.20418949829101563,0.6084,0.7025
126,0.2106380628299713,0.6174,0.7025
127,0.18114544631004334,0.6021,0.7025
128,0.20085995829582215,0.6034,0.7025
129,0.1936017045879364,0.5987,0.7025
130,0.16937704497337341,0.6089,0.7025
131,0.17456123895645143,0.6128,0.7025
132,0.15976420810699463,0.6178,0.7025
133,0.13326744100570678,0.6109,0.7025
134,0.15293218090057373,0.611,0.7025
135,0.14752383759498597,0.6097,0.7025
136,0.14004734802722932,0.6073,0.7025
137,0.13914600174903868,0.6097,0.7025
138,0.11769808536052703,0.6246,0.7025
139,0.11109936160564422,0.6251,0.7025
140,0.12139001220941543,0.6169,0.7025
141,0.10421546115398407,0.6117,0.7025
142,0.11522667742729187,0.6091,0.7025
143,0.09554545558929443,0.6283,0.7025
144,0.07665418469309807,0.6167,0.7025
145,0.07539041954278945,0.6295,0.7025
146,0.07496959944605827,0.6404,0.7025
147,0.08088586071014404,0.6283,0.7025
148,0.07680734896421433,0.6196,0.7025
149,0.0674189068698883,0.6208,0.7025
150,0.055552496672868726,0.6305,0.7025
151,0.04090718427836895,0.6434,0.7025
152,0.031457706667780874,0.6311,0.7025
153,0.03296797489464283,0.6492,0.7025
154,0.03591226593732834,0.6454,0.7025
155,0.028990656431913377,0.6402,0.7025
156,0.02750027018457651,0.6345,0.7025
157,0.023319300589263438,0.6463,0.7025
158,0.015147338506877422,0.6496,0.7025
159,0.009534488166235387,0.6548,0.7025
160,0.0038722264982014895,0.6592,0.7025
161,0.0020199730207026007,0.6677,0.7025
162,0.0011756271155923604,0.6714,0.7025
163,0.0009719351787120104,0.6747,0.7025
164,0.0009707480517402291,0.675,0.7025
165,0.0009547718891501427,0.6754,0.7025
166,0.0009895335024781525,0.6775,0.7025
167,0.0009861201445385815,0.6767,0.7025
168,0.0010333360871300102,0.6776,0.7025
169,0.001049044726230204,0.6769,0.7025
170,0.0010384042927995324,0.6792,0.7025
171,0.0010823792155086995,0.6777,0.7025
172,0.0010917439274862409,0.6787,0.7025
173,0.0011039481654390693,0.6796,0.7025
174,0.0011114810370653867,0.6802,0.7025
175,0.0011362719452381134,0.68,0.7025
176,0.0011475115428119897,0.6806,0.7025
177,0.0011629923821613194,0.6799,0.7025
178,0.0011625439367443323,0.6801,0.7025
179,0.0011666952649503947,0.6804,0.7025
180,0.0011779790262505412,0.68,0.7025
181,0.0011863244733959436,0.6808,0.7025
182,0.0011673377922177316,0.6787,0.7025
183,0.001175900095589459,0.6807,0.7025
184,0.0011851035308092833,0.6786,0.7025
185,0.001187777855321765,0.6795,0.7025
186,0.0012182894718274473,0.6791,0.7025
187,0.0012027150762826204,0.6791,0.7025
188,0.001196954993903637,0.6787,0.7025
189,0.0012067696894332766,0.681,0.7025
190,0.001213451132327318,0.6794,0.7025
191,0.0012266782630234957,0.6807,0.7025
192,0.001203798819258809,0.6808,0.7025
193,0.0012121426425129175,0.6792,0.7025
194,0.0012129300621524454,0.6807,0.7025
195,0.0012034785974770785,0.6797,0.7025
196,0.0011897224126756192,0.6778,0.7025
197,0.0011890034244582057,0.6793,0.7025
198,0.001195301720276475,0.6803,0.7025
199,0.0011969676296040416,0.6794,0.7025
200,0.0012032896124571561,0.6799,0.7025
