epoch,train_loss,test_acc,best_acc
72,2.280622205429077,0.2561,0.2972
73,2.260841423187256,0.2593,0.2972
74,2.2302761190795897,0.25,0.2972
75,2.206010188217163,0.2654,0.2972
76,2.1771777140808104,0.2503,0.2972
77,2.1558779930114746,0.2633,0.2972
78,2.1115114849853516,0.2523,0.2972
79,2.0949165223693846,0.2401,0.2972
80,2.0656147721862794,0.2398,0.2972
81,2.0398252807617188,0.2436,0.2972
82,2.0082803981018067,0.251,0.2972
83,1.9817182853698732,0.247,0.2972
84,1.9536439598083497,0.2345,0.2972
85,1.930777587814331,0.2467,0.2972
86,1.895107399482727,0.2587,0.2972
87,1.8702591147232055,0.2424,0.2972
88,1.8449746839141845,0.231,0.2972
89,1.8113035655212402,0.2417,0.2972
90,1.7875769106674195,0.227,0.2972
91,1.763515121383667,0.2418,0.2972
92,1.7344010238265992,0.2396,0.2972
93,1.695892655029297,0.2426,0.2972
94,1.6706774005126954,0.2314,0.2972
95,1.646010503616333,0.2345,0.2972
96,1.6199433583068847,0.2287,0.2972
97,1.5879242543792724,0.233,0.2972
98,1.5742743075942993,0.2285,0.2972
99,1.531873956451416,0.2347,0.2972
100,1.5022301427078246,0.2326,0.2972
101,1.4923787953186036,0.2194,0.2972
102,1.4517997090911865,0.2398,0.2972
103,1.4208901401519776,0.2162,0.2972
104,1.4005756742095947,0.2159,0.2972
105,1.3602702598190308,0.2175,0.2972
106,1.3614732430267333,0.2215,0.2972
107,1.3100648406600952,0.2251,0.2972
108,1.271811125907898,0.2177,0.2972
109,1.239932753791809,0.2207,0.2972
110,1.2231883442687987,0.2236,0.2972
111,1.2199231030654907,0.2135,0.2972
112,1.1752588554000853,0.2199,0.2972
113,1.14127308429718,0.2149,0.2972
114,1.1227948588943482,0.2086,0.2972
115,1.0990530878829956,0.2052,0.2972
116,1.0597943546676636,0.208,0.2972
117,1.0155862580871582,0.2076,0.2972
118,1.0136153882598877,0.2056,0.2972
119,0.9848192826461792,0.2164,0.2972
120,0.9469440563583374,0.2026,0.2972
121,0.9235177904510498,0.2021,0.2972
122,0.8900234385681153,0.2124,0.2972
123,0.8799379279708862,0.2121,0.2972
124,0.825164008026123,0.2112,0.2972
125,0.8038066962814331,0.1992,0.2972
126,0.7904030657958985,0.195,0.2972
127,0.7586123974227905,0.203,0.2972
128,0.7382334350204468,0.2052,0.2972
129,0.709914536819458,0.2061,0.2972
130,0.6873641565704346,0.2095,0.2972
131,0.6455768452072144,0.2019,0.2972
132,0.6234588298797608,0.2051,0.2972
133,0.5957479235458374,0.2024,0.2972
134,0.5737511767959594,0.2029,0.2972
135,0.5523355608940125,0.2034,0.2972
136,0.5469895738220215,0.2054,0.2972
137,0.49873450258255003,0.2002,0.2972
138,0.47410379165649413,0.2074,0.2972
139,0.46489159167289734,0.2071,0.2972
140,0.44330480697631836,0.1989,0.2972
141,0.4102220125961304,0.2088,0.2972
142,0.4096738891220093,0.1983,0.2972
143,0.36713194785118103,0.2047,0.2972
144,0.35827862209320066,0.2096,0.2972
145,0.3607808785057068,0.2159,0.2972
146,0.33007004459381106,0.1995,0.2972
147,0.3025447604465485,0.2061,0.2972
148,0.27714604692459105,0.2137,0.2972
149,0.2766728884315491,0.2065,0.2972
150,0.2599988063812256,0.2162,0.2972
151,0.24481229764938353,0.2212,0.2972
152,0.23581573224544525,0.2155,0.2972
153,0.21435984763145446,0.2216,0.2972
154,0.19975071966648103,0.2154,0.2972
155,0.1902947524833679,0.2147,0.2972
156,0.1750919276714325,0.2032,0.2972
157,0.16518379342079162,0.2215,0.2972
158,0.1432678567647934,0.2068,0.2972
159,0.11912149087667465,0.2085,0.2972
160,0.11286111077070236,0.2228,0.2972
161,0.09128171165108681,0.2252,0.2972
162,0.08367895069360733,0.2257,0.2972
163,0.07299689104914665,0.226,0.2972
164,0.07016286049664021,0.2236,0.2972
165,0.05820216328263283,0.2286,0.2972
166,0.04774625975131989,0.2299,0.2972
167,0.039484736977815627,0.2353,0.2972
168,0.025625800808668137,0.2355,0.2972
169,0.015336402785182,0.2392,0.2972
170,0.00938243290245533,0.2382,0.2972
171,0.006146493801176548,0.2448,0.2972
172,0.004972982721328735,0.2496,0.2972
173,0.004517082415819168,0.2525,0.2972
174,0.004614236038327217,0.251,0.2972
175,0.004736995284557343,0.2522,0.2972
176,0.00507480759382248,0.2535,0.2972
177,0.00533959687590599,0.2553,0.2972
178,0.005458241172134877,0.2518,0.2972
179,0.005947033168077469,0.2505,0.2972
180,0.0059022458070516585,0.2554,0.2972
181,0.005946746999919415,0.2514,0.2972
182,0.0059890538710355755,0.2527,0.2972
183,0.005951480233073235,0.2561,0.2972
184,0.006101713488101959,0.2519,0.2972
185,0.006166012942790985,0.2525,0.2972
186,0.006203949764966965,0.2548,0.2972
187,0.0061846104568243025,0.254,0.2972
188,0.00623033799469471,0.2517,0.2972
189,0.006313588347434998,0.2517,0.2972
190,0.006203844371438026,0.2521,0.2972
191,0.006333979251384735,0.253,0.2972
192,0.006337390825748444,0.2544,0.2972
193,0.006371326245069504,0.2537,0.2972
194,0.006371452853679657,0.2525,0.2972
195,0.006317872908711434,0.2527,0.2972
196,0.006305709209442139,0.2526,0.2972
197,0.006300481345653534,0.253,0.2972
198,0.006344843927025795,0.2538,0.2972
199,0.006324876202344894,0.2513,0.2972
200,0.006284168772697449,0.254,0.2972
