WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar100... 10s
get train state... 12s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar100",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 22,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 22,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar100_seed22_E200_b32_k6/run_0",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 100,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11220132
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar100_seed22_E200_b32_k6/run_0/args.json
train net...
  0.00% | time:  14.5s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.010
  0.50% | time: 105.7s (  2.0m) | step:   1563 | lr: 0.1000 | train acc: 0.281 | test acc: 0.139
  1.00% | time:  87.3s (  3.5m) | step:   3126 | lr: 0.1000 | train acc: 0.188 | test acc: 0.236
  1.50% | time:  88.3s (  4.9m) | step:   4689 | lr: 0.1000 | train acc: 0.312 | test acc: 0.273
  2.00% | time:  78.2s (  6.2m) | step:   6252 | lr: 0.1000 | train acc: 0.469 | test acc: 0.342
  2.50% | time:  87.8s (  7.7m) | step:   7815 | lr: 0.1000 | train acc: 0.406 | test acc: 0.377
  3.00% | time:  87.7s (  9.2m) | step:   9378 | lr: 0.1000 | train acc: 0.312 | test acc: 0.339
  3.50% | time:  78.2s ( 10.5m) | step:  10941 | lr: 0.1000 | train acc: 0.406 | test acc: 0.386
  4.00% | time:  87.4s ( 11.9m) | step:  12504 | lr: 0.1000 | train acc: 0.312 | test acc: 0.388
  4.50% | time:  87.1s ( 13.4m) | step:  14067 | lr: 0.1000 | train acc: 0.469 | test acc: 0.406
  5.00% | time:  87.2s ( 14.8m) | step:  15630 | lr: 0.1000 | train acc: 0.312 | test acc: 0.399
  5.50% | time:  77.4s ( 16.1m) | step:  17193 | lr: 0.1000 | train acc: 0.375 | test acc: 0.434
  6.00% | time:  88.5s ( 17.6m) | step:  18756 | lr: 0.1000 | train acc: 0.344 | test acc: 0.430
  6.50% | time:  87.6s ( 19.0m) | step:  20319 | lr: 0.1000 | train acc: 0.344 | test acc: 0.441
  7.00% | time:  77.8s ( 20.3m) | step:  21882 | lr: 0.1000 | train acc: 0.406 | test acc: 0.393
  7.50% | time:  87.1s ( 21.8m) | step:  23445 | lr: 0.1000 | train acc: 0.469 | test acc: 0.434
  8.00% | time:  87.6s ( 23.3m) | step:  25008 | lr: 0.1000 | train acc: 0.594 | test acc: 0.439
  8.50% | time:  87.6s ( 24.7m) | step:  26571 | lr: 0.1000 | train acc: 0.469 | test acc: 0.432
  9.00% | time:  78.5s ( 26.0m) | step:  28134 | lr: 0.1000 | train acc: 0.312 | test acc: 0.414
  9.50% | time:  87.0s ( 27.5m) | step:  29697 | lr: 0.1000 | train acc: 0.438 | test acc: 0.403
 10.00% | time:  86.9s ( 28.9m) | step:  31260 | lr: 0.1000 | train acc: 0.531 | test acc: 0.438
 10.50% | time:  77.5s ( 30.2m) | step:  32823 | lr: 0.1000 | train acc: 0.469 | test acc: 0.419
 11.00% | time:  87.6s ( 31.7m) | step:  34386 | lr: 0.1000 | train acc: 0.406 | test acc: 0.464
 11.50% | time:  87.3s ( 33.1m) | step:  35949 | lr: 0.1000 | train acc: 0.531 | test acc: 0.451
 12.00% | time:  77.4s ( 34.4m) | step:  37512 | lr: 0.1000 | train acc: 0.469 | test acc: 0.430
