WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 9s
get train state... 11s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 192,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 192,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed96_E200_b32_k6/run_1",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed96_E200_b32_k6/run_1/args.json
train net...
  0.00% | time:  14.6s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.115
  0.50% | time: 103.1s (  2.0m) | step:   1563 | lr: 0.1000 | train acc: 0.438 | test acc: 0.427
  1.00% | time:  87.2s (  3.4m) | step:   3126 | lr: 0.1000 | train acc: 0.656 | test acc: 0.562
  1.50% | time:  77.1s (  4.7m) | step:   4689 | lr: 0.1000 | train acc: 0.781 | test acc: 0.541
  2.00% | time:  86.9s (  6.1m) | step:   6252 | lr: 0.1000 | train acc: 0.656 | test acc: 0.621
  2.50% | time:  87.2s (  7.6m) | step:   7815 | lr: 0.1000 | train acc: 0.812 | test acc: 0.664
  3.00% | time:  76.8s (  8.9m) | step:   9378 | lr: 0.1000 | train acc: 0.656 | test acc: 0.700
  3.50% | time:  87.3s ( 10.3m) | step:  10941 | lr: 0.1000 | train acc: 0.625 | test acc: 0.648
  4.00% | time:  87.3s ( 11.8m) | step:  12504 | lr: 0.1000 | train acc: 0.688 | test acc: 0.684
  4.50% | time:  86.5s ( 13.2m) | step:  14067 | lr: 0.1000 | train acc: 0.688 | test acc: 0.774
  5.00% | time:  76.3s ( 14.5m) | step:  15630 | lr: 0.1000 | train acc: 0.688 | test acc: 0.715
  5.50% | time:  86.5s ( 15.9m) | step:  17193 | lr: 0.1000 | train acc: 0.781 | test acc: 0.750
  6.00% | time:  87.4s ( 17.4m) | step:  18756 | lr: 0.1000 | train acc: 0.719 | test acc: 0.706
  6.50% | time:  77.5s ( 18.7m) | step:  20319 | lr: 0.1000 | train acc: 0.719 | test acc: 0.728
  7.00% | time:  86.1s ( 20.1m) | step:  21882 | lr: 0.1000 | train acc: 0.844 | test acc: 0.743
  7.50% | time:  86.6s ( 21.6m) | step:  23445 | lr: 0.1000 | train acc: 0.781 | test acc: 0.699
  8.00% | time:  77.2s ( 22.9m) | step:  25008 | lr: 0.1000 | train acc: 0.781 | test acc: 0.727
  8.50% | time:  86.7s ( 24.3m) | step:  26571 | lr: 0.1000 | train acc: 0.844 | test acc: 0.767
  9.00% | time:  86.6s ( 25.7m) | step:  28134 | lr: 0.1000 | train acc: 0.688 | test acc: 0.710
  9.50% | time:  87.5s ( 27.2m) | step:  29697 | lr: 0.1000 | train acc: 0.781 | test acc: 0.694
 10.00% | time:  76.8s ( 28.5m) | step:  31260 | lr: 0.1000 | train acc: 0.750 | test acc: 0.735
 10.50% | time:  86.8s ( 29.9m) | step:  32823 | lr: 0.1000 | train acc: 0.562 | test acc: 0.750
 11.00% | time:  86.2s ( 31.4m) | step:  34386 | lr: 0.1000 | train acc: 0.875 | test acc: 0.759
