WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 8s
get train state... 12s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 44,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 44,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_1",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_1/args.json
train net...
  0.00% | time:  13.5s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.100
  0.50% | time: 117.8s (  2.2m) | step:   1563 | lr: 0.1000 | train acc: 0.375 | test acc: 0.427
  1.00% | time:  93.4s (  3.7m) | step:   3126 | lr: 0.1000 | train acc: 0.562 | test acc: 0.507
  1.50% | time:  89.3s (  5.2m) | step:   4689 | lr: 0.1000 | train acc: 0.750 | test acc: 0.639
  2.00% | time:  83.0s (  6.6m) | step:   6252 | lr: 0.1000 | train acc: 0.719 | test acc: 0.689
  2.50% | time:  89.8s (  8.1m) | step:   7815 | lr: 0.1000 | train acc: 0.719 | test acc: 0.690
  3.00% | time:  92.8s (  9.7m) | step:   9378 | lr: 0.1000 | train acc: 0.812 | test acc: 0.694
  3.50% | time:  89.6s ( 11.2m) | step:  10941 | lr: 0.1000 | train acc: 0.719 | test acc: 0.705
  4.00% | time:  81.6s ( 12.5m) | step:  12504 | lr: 0.1000 | train acc: 0.719 | test acc: 0.743
  4.50% | time:  90.4s ( 14.0m) | step:  14067 | lr: 0.1000 | train acc: 0.625 | test acc: 0.763
  5.00% | time:  90.2s ( 15.5m) | step:  15630 | lr: 0.1000 | train acc: 0.562 | test acc: 0.749
  5.50% | time:  88.5s ( 17.0m) | step:  17193 | lr: 0.1000 | train acc: 0.750 | test acc: 0.757
  6.00% | time:  80.9s ( 18.3m) | step:  18756 | lr: 0.1000 | train acc: 0.938 | test acc: 0.752
  6.50% | time:  91.1s ( 19.9m) | step:  20319 | lr: 0.1000 | train acc: 0.625 | test acc: 0.782
  7.00% | time:  90.3s ( 21.4m) | step:  21882 | lr: 0.1000 | train acc: 0.781 | test acc: 0.760
  7.50% | time:  82.1s ( 22.7m) | step:  23445 | lr: 0.1000 | train acc: 0.625 | test acc: 0.673
  8.00% | time:  89.2s ( 24.2m) | step:  25008 | lr: 0.1000 | train acc: 0.688 | test acc: 0.771
  8.50% | time:  90.1s ( 25.7m) | step:  26571 | lr: 0.1000 | train acc: 0.781 | test acc: 0.758
  9.00% | time:  90.4s ( 27.2m) | step:  28134 | lr: 0.1000 | train acc: 0.875 | test acc: 0.771
  9.50% | time:  81.8s ( 28.6m) | step:  29697 | lr: 0.1000 | train acc: 0.781 | test acc: 0.752
 10.00% | time:  90.6s ( 30.1m) | step:  31260 | lr: 0.1000 | train acc: 0.719 | test acc: 0.676
 10.50% | time:  90.9s ( 31.6m) | step:  32823 | lr: 0.1000 | train acc: 0.875 | test acc: 0.740
 11.00% | time:  89.1s ( 33.1m) | step:  34386 | lr: 0.1000 | train acc: 0.656 | test acc: 0.754
 11.50% | time:  81.9s ( 34.5m) | step:  35949 | lr: 0.1000 | train acc: 0.719 | test acc: 0.700
 12.00% | time:  88.6s ( 35.9m) | step:  37512 | lr: 0.1000 | train acc: 0.781 | test acc: 0.730
 12.50% | time:  90.7s ( 37.5m) | step:  39075 | lr: 0.1000 | train acc: 0.875 | test acc: 0.712
 13.00% | time:  90.1s ( 39.0m) | step:  40638 | lr: 0.1000 | train acc: 0.781 | test acc: 0.756
 13.50% | time:  82.3s ( 40.3m) | step:  42201 | lr: 0.1000 | train acc: 0.875 | test acc: 0.752
 14.00% | time:  89.2s ( 41.8m) | step:  43764 | lr: 0.1000 | train acc: 0.844 | test acc: 0.725
 14.50% | time:  89.9s ( 43.3m) | step:  45327 | lr: 0.1000 | train acc: 0.812 | test acc: 0.726
 15.00% | time:  82.5s ( 44.7m) | step:  46890 | lr: 0.1000 | train acc: 0.750 | test acc: 0.756
 15.50% | time:  88.8s ( 46.2m) | step:  48453 | lr: 0.1000 | train acc: 0.844 | test acc: 0.687
 16.00% | time:  89.1s ( 47.7m) | step:  50016 | lr: 0.1000 | train acc: 0.844 | test acc: 0.761
 16.50% | time:  89.4s ( 49.1m) | step:  51579 | lr: 0.1000 | train acc: 0.750 | test acc: 0.761
 17.00% | time:  81.7s ( 50.5m) | step:  53142 | lr: 0.1000 | train acc: 0.719 | test acc: 0.780
 17.50% | time:  89.4s ( 52.0m) | step:  54705 | lr: 0.1000 | train acc: 0.750 | test acc: 0.774
 18.00% | time:  92.5s ( 53.5m) | step:  56268 | lr: 0.1000 | train acc: 0.625 | test acc: 0.805
 18.50% | time:  89.1s ( 55.0m) | step:  57831 | lr: 0.1000 | train acc: 0.781 | test acc: 0.732
 19.00% | time:  81.9s ( 56.4m) | step:  59394 | lr: 0.1000 | train acc: 0.656 | test acc: 0.744
 19.50% | time:  89.1s ( 57.9m) | step:  60957 | lr: 0.1000 | train acc: 0.781 | test acc: 0.795
 20.00% | time:  90.3s ( 59.4m) | step:  62520 | lr: 0.1000 | train acc: 0.812 | test acc: 0.713
 20.50% | time:  93.6s ( 60.9m) | step:  64083 | lr: 0.1000 | train acc: 0.750 | test acc: 0.730
 21.00% | time:  85.4s ( 62.4m) | step:  65646 | lr: 0.1000 | train acc: 0.594 | test acc: 0.751
 21.50% | time:  91.8s ( 63.9m) | step:  67209 | lr: 0.1000 | train acc: 0.688 | test acc: 0.780
 22.00% | time:  88.3s ( 65.4m) | step:  68772 | lr: 0.1000 | train acc: 0.781 | test acc: 0.736
 22.50% | time:  82.0s ( 66.7m) | step:  70335 | lr: 0.1000 | train acc: 0.562 | test acc: 0.751
 23.00% | time:  88.8s ( 68.2m) | step:  71898 | lr: 0.1000 | train acc: 0.781 | test acc: 0.777
 23.50% | time:  88.9s ( 69.7m) | step:  73461 | lr: 0.1000 | train acc: 0.719 | test acc: 0.712
 24.00% | time:  88.7s ( 71.2m) | step:  75024 | lr: 0.1000 | train acc: 0.844 | test acc: 0.755
 24.50% | time:  80.9s ( 72.5m) | step:  76587 | lr: 0.1000 | train acc: 0.750 | test acc: 0.797
 25.00% | time:  90.2s ( 74.0m) | step:  78150 | lr: 0.1000 | train acc: 0.844 | test acc: 0.783
 25.50% | time:  89.1s ( 75.5m) | step:  79713 | lr: 0.1000 | train acc: 0.812 | test acc: 0.729
 26.00% | time:  88.9s ( 77.0m) | step:  81276 | lr: 0.1000 | train acc: 0.750 | test acc: 0.777
 26.50% | time:  82.8s ( 78.4m) | step:  82839 | lr: 0.1000 | train acc: 0.688 | test acc: 0.746
 27.00% | time:  90.3s ( 79.9m) | step:  84402 | lr: 0.1000 | train acc: 0.750 | test acc: 0.755
 27.50% | time:  89.7s ( 81.4m) | step:  85965 | lr: 0.1000 | train acc: 0.812 | test acc: 0.772
 28.00% | time:  86.5s ( 82.8m) | step:  87528 | lr: 0.1000 | train acc: 0.844 | test acc: 0.769
 28.50% | time:  85.7s ( 84.2m) | step:  89091 | lr: 0.1000 | train acc: 0.781 | test acc: 0.699
 29.00% | time:  88.5s ( 85.7m) | step:  90654 | lr: 0.1000 | train acc: 0.812 | test acc: 0.738
 29.50% | time:  89.0s ( 87.2m) | step:  92217 | lr: 0.1000 | train acc: 0.844 | test acc: 0.774
 30.00% | time:  82.4s ( 88.6m) | step:  93780 | lr: 0.1000 | train acc: 0.844 | test acc: 0.759
 30.50% | time:  90.0s ( 90.1m) | step:  95343 | lr: 0.0200 | train acc: 0.906 | test acc: 0.879
 31.00% | time:  89.7s ( 91.6m) | step:  96906 | lr: 0.0200 | train acc: 0.938 | test acc: 0.883
 31.50% | time:  89.2s ( 93.1m) | step:  98469 | lr: 0.0200 | train acc: 0.906 | test acc: 0.863
 32.00% | time:  81.3s ( 94.4m) | step: 100032 | lr: 0.0200 | train acc: 0.844 | test acc: 0.844
 32.50% | time:  89.1s ( 95.9m) | step: 101595 | lr: 0.0200 | train acc: 0.875 | test acc: 0.868
 33.00% | time:  89.8s ( 97.4m) | step: 103158 | lr: 0.0200 | train acc: 0.969 | test acc: 0.846
 33.50% | time:  86.1s ( 98.8m) | step: 104721 | lr: 0.0200 | train acc: 0.906 | test acc: 0.867
 34.00% | time:  86.3s (100.3m) | step: 106284 | lr: 0.0200 | train acc: 0.969 | test acc: 0.880
 34.50% | time:  89.8s (101.8m) | step: 107847 | lr: 0.0200 | train acc: 0.969 | test acc: 0.864
 35.00% | time:  90.0s (103.3m) | step: 109410 | lr: 0.0200 | train acc: 0.938 | test acc: 0.878
 35.50% | time:  82.0s (104.6m) | step: 110973 |
