WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 9s
get train state... 12s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 22,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 22,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_0",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_0/args.json
train net...
  0.00% | time:  13.4s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.113
  0.50% | time: 116.1s (  2.2m) | step:   1563 | lr: 0.1000 | train acc: 0.438 | test acc: 0.434
  1.00% | time: 100.8s (  3.8m) | step:   3126 | lr: 0.1000 | train acc: 0.625 | test acc: 0.581
  1.50% | time: 101.3s (  5.5m) | step:   4689 | lr: 0.1000 | train acc: 0.562 | test acc: 0.662
  2.00% | time: 100.9s (  7.2m) | step:   6252 | lr: 0.1000 | train acc: 0.594 | test acc: 0.617
  2.50% | time:  97.2s (  8.8m) | step:   7815 | lr: 0.1000 | train acc: 0.906 | test acc: 0.722
  3.00% | time: 100.2s ( 10.5m) | step:   9378 | lr: 0.1000 | train acc: 0.688 | test acc: 0.677
  3.50% | time: 100.8s ( 12.2m) | step:  10941 | lr: 0.1000 | train acc: 0.594 | test acc: 0.701
  4.00% | time: 100.6s ( 13.9m) | step:  12504 | lr: 0.1000 | train acc: 0.812 | test acc: 0.740
  4.50% | time: 101.1s ( 15.5m) | step:  14067 | lr: 0.1000 | train acc: 0.719 | test acc: 0.705
  5.00% | time: 101.2s ( 17.2m) | step:  15630 | lr: 0.1000 | train acc: 0.688 | test acc: 0.744
  5.50% | time: 101.7s ( 18.9m) | step:  17193 | lr: 0.1000 | train acc: 0.625 | test acc: 0.770
  6.00% | time:  94.3s ( 20.5m) | step:  18756 | lr: 0.1000 | train acc: 0.719 | test acc: 0.726
  6.50% | time: 100.9s ( 22.2m) | step:  20319 | lr: 0.1000 | train acc: 0.719 | test acc: 0.743
  7.00% | time: 101.4s ( 23.9m) | step:  21882 | lr: 0.1000 | train acc: 0.750 | test acc: 0.757
  7.50% | time: 101.1s ( 25.6m) | step:  23445 | lr: 0.1000 | train acc: 0.750 | test acc: 0.758
  8.00% | time: 101.5s ( 27.2m) | step:  25008 | lr: 0.1000 | train acc: 0.844 | test acc: 0.704
