WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 13s
get train state... 14s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 66,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 66,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k6/run_2",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k6/run_2/args.json
train net...
  0.00% | time:  20.8s (  0.3m) | step:      0 | lr:   init | train acc:  init | test acc: 0.107
  0.50% | time: 108.3s (  2.2m) | step:   1563 | lr: 0.1000 | train acc: 0.500 | test acc: 0.454
  1.00% | time:  77.1s (  3.4m) | step:   3126 | lr: 0.1000 | train acc: 0.562 | test acc: 0.587
  1.50% | time:  87.0s (  4.9m) | step:   4689 | lr: 0.1000 | train acc: 0.656 | test acc: 0.584
  2.00% | time:  88.2s (  6.4m) | step:   6252 | lr: 0.1000 | train acc: 0.656 | test acc: 0.674
  2.50% | time:  78.3s (  7.7m) | step:   7815 | lr: 0.1000 | train acc: 0.719 | test acc: 0.730
  3.00% | time:  87.2s (  9.1m) | step:   9378 | lr: 0.1000 | train acc: 0.781 | test acc: 0.723
  3.50% | time:  86.6s ( 10.6m) | step:  10941 | lr: 0.1000 | train acc: 0.750 | test acc: 0.739
  4.00% | time:  87.6s ( 12.0m) | step:  12504 | lr: 0.1000 | train acc: 0.750 | test acc: 0.662
  4.50% | time:  78.5s ( 13.3m) | step:  14067 | lr: 0.1000 | train acc: 0.781 | test acc: 0.768
  5.00% | time:  87.4s ( 14.8m) | step:  15630 | lr: 0.1000 | train acc: 0.781 | test acc: 0.744
  5.50% | time:  86.8s ( 16.2m) | step:  17193 | lr: 0.1000 | train acc: 0.750 | test acc: 0.721
  6.00% | time:  77.1s ( 17.5m) | step:  18756 | lr: 0.1000 | train acc: 0.812 | test acc: 0.770
  6.50% | time:  87.6s ( 19.0m) | step:  20319 | lr: 0.1000 | train acc: 0.781 | test acc: 0.741
  7.00% | time:  86.3s ( 20.4m) | step:  21882 | lr: 0.1000 | train acc: 0.719 | test acc: 0.725
  7.50% | time:  77.3s ( 21.7m) | step:  23445 | lr: 0.1000 | train acc: 0.812 | test acc: 0.729
  8.00% | time:  90.1s ( 23.2m) | step:  25008 | lr: 0.1000 | train acc: 0.812 | test acc: 0.745
  8.50% | time:  87.5s ( 24.7m) | step:  26571 | lr: 0.1000 | train acc: 0.844 | test acc: 0.719
  9.00% | time:  87.4s ( 26.1m) | step:  28134 | lr: 0.1000 | train acc: 0.812 | test acc: 0.798
  9.50% | time:  77.6s ( 27.4m) | step:  29697 | lr: 0.1000 | train acc: 0.844 | test acc: 0.748
 10.00% | time:  86.4s ( 28.9m) | step:  31260 | lr: 0.1000 | train acc: 0.812 | test acc: 0.728
 10.50% | time:  87.7s ( 30.3m) | step:  32823 | lr: 0.1000 | train acc: 0.781 | test acc: 0.779
