WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar100... 9s
get train state... 14s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar100",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 96,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 96,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_0",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 100,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11220132
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_0/args.json
train net...
  0.00% | time:  14.7s (  0.2m) | step:      0 | lr:   init | train acc:  init | test acc: 0.010
  0.50% | time: 116.2s (  2.2m) | step:   1563 | lr: 0.1000 | train acc: 0.156 | test acc: 0.143
  1.00% | time:  88.9s (  3.7m) | step:   3126 | lr: 0.1000 | train acc: 0.312 | test acc: 0.221
  1.50% | time:  99.8s (  5.3m) | step:   4689 | lr: 0.1000 | train acc: 0.156 | test acc: 0.292
  2.00% | time:  98.1s (  7.0m) | step:   6252 | lr: 0.1000 | train acc: 0.312 | test acc: 0.382
  2.50% | time:  98.9s (  8.6m) | step:   7815 | lr: 0.1000 | train acc: 0.312 | test acc: 0.388
  3.00% | time:  97.5s ( 10.2m) | step:   9378 | lr: 0.1000 | train acc: 0.375 | test acc: 0.404
  3.50% | time:  88.8s ( 11.7m) | step:  10941 | lr: 0.1000 | train acc: 0.312 | test acc: 0.392
  4.00% | time:  99.8s ( 13.4m) | step:  12504 | lr: 0.1000 | train acc: 0.344 | test acc: 0.372
  4.50% | time:  98.3s ( 15.0m) | step:  14067 | lr: 0.1000 | train acc: 0.406 | test acc: 0.438
  5.00% | time:  97.7s ( 16.6m) | step:  15630 | lr: 0.1000 | train acc: 0.406 | test acc: 0.423
  5.50% | time: 100.9s ( 18.3m) | step:  17193 | lr: 0.1000 | train acc: 0.656 | test acc: 0.449
  6.00% | time:  89.2s ( 19.8m) | step:  18756 | lr: 0.1000 | train acc: 0.312 | test acc: 0.441
  6.50% | time:  97.6s ( 21.4m) | step:  20319 | lr: 0.1000 | train acc: 0.469 | test acc: 0.456
  7.00% | time:  98.9s ( 23.1m) | step:  21882 | lr: 0.1000 | train acc: 0.500 | test acc: 0.440
  7.50% | time:  98.1s ( 24.7m) | step:  23445 | lr: 0.1000 | train acc: 0.500 | test acc: 0.451
  8.00% | time:  99.5s ( 26.4m) | step:  25008 | lr: 0.1000 | train acc: 0.594 | test acc: 0.447
  8.50% | time:  99.2s ( 28.0m) | step:  26571 | lr: 0.1000 | train acc: 0.281 | test acc: 0.468
  9.00% | time:  88.9s ( 29.5m) | step:  28134 | lr: 0.1000 | train acc: 0.469 | test acc: 0.459
  9.50% | time:  98.5s ( 31.2m) | step:  29697 | lr: 0.1000 | train acc: 0.531 | test acc: 0.399
 10.00% | time:  99.2s ( 32.8m) | step:  31260 | lr: 0.1000 | train acc: 0.469 | test acc: 0.412
 10.50% | time:  99.1s ( 34.5m) | step:  32823 | lr: 0.1000 | train acc: 0.469 | test acc: 0.447
 11.00% | time:  97.6s ( 36.1m) | step:  34386 | lr: 0.1000 | train acc: 0.469 | test acc: 0.443
 11.50% | time:  87.6s ( 37.6m) | step:  35949 | lr: 0.1000 | train acc: 0.469 | test acc: 0.454
 12.00% | time:  99.4s ( 39.2m) | step:  37512 | lr: 0.1000 | train acc: 0.469 | test acc: 0.421
 12.50% | time:  99.4s ( 40.9m) | step:  39075 | lr: 0.1000 | train acc: 0.375 | test acc: 0.468
 13.00% | time:  98.7s ( 42.5m) | step:  40638 | lr: 0.1000 | train acc: 0.438 | test acc: 0.455
 13.50% | time:  99.1s ( 44.2m) | step:  42201 | lr: 0.1000 | train acc: 0.500 | test acc: 0.437
 14.00% | time:  88.9s ( 45.6m) | step:  43764 | lr: 0.1000 | train acc: 0.594 | test acc: 0.457
 14.50% | time:  99.5s ( 47.3m) | step:  45327 | lr: 0.1000 | train acc: 0.594 | test acc: 0.455
 15.00% | time:  99.4s ( 49.0m) | step:  46890 | lr: 0.1000 | train acc: 0.500 | test acc: 0.444
 15.50% | time: 100.9s ( 50.6m) | step:  48453 | lr: 0.1000 | train acc: 0.562 | test acc: 0.479
 16.00% | time:  99.9s ( 52.3m) | step:  50016 | lr: 0.1000 | train acc: 0.656 | test acc: 0.440
 16.50% | time:  90.0s ( 53.8m) | step:  51579 | lr: 0.1000 | train acc: 0.438 | test acc: 0.435
 17.00% | time:  99.9s ( 55.5m) | step:  53142 | lr: 0.1000 | train acc: 0.594 | test acc: 0.484
 17.50% | time:  99.8s ( 57.1m) | step:  54705 | lr: 0.1000 | train acc: 0.594 | test acc: 0.457
 18.00% | time:  99.4s ( 58.8m) | step:  56268 | lr: 0.1000 | train acc: 0.500 | test acc: 0.455
 18.50% | time: 100.8s ( 60.5m) | step:  57831 | lr: 0.1000 | train acc: 0.438 | test acc: 0.466
 19.00% | time:  99.7s ( 62.1m) | step:  59394 | lr: 0.1000 | train acc: 0.469 | test acc: 0.460
 19.50% | time:  89.1s ( 63.6m) | step:  60957 | lr: 0.1000 | train acc: 0.500 | test acc: 0.432
 20.00% | time:  99.3s ( 65.3m) | step:  62520 | lr: 0.1000 | train acc: 0.531 | test acc: 0.473
 20.50% | time:  99.0s ( 66.9m) | step:  64083 | lr: 0.1000 | train acc: 0.531 | test acc: 0.480
 21.00% | time:  98.6s ( 68.6m) | step:  65646 | lr: 0.1000 | train acc: 0.438 | test acc: 0.440
 21.50% | time:  98.6s ( 70.2m) | step:  67209 | lr: 0.1000 | train acc: 0.500 | test acc: 0.450
 22.00% | time:  88.7s ( 71.7m) | step:  68772 | lr: 0.1000 | train acc: 0.469 | test acc: 0.427
 22.50% | time:  98.8s ( 73.3m) | step:  70335 | lr: 0.1000 | train acc: 0.469 | test acc: 0.461
 23.00% | time:  98.3s ( 75.0m) | step:  71898 | lr: 0.1000 | train acc: 0.438 | test acc: 0.500
 23.50% | time: 100.3s ( 76.6m) | step:  73461 | lr: 0.1000 | train acc: 0.375 | test acc: 0.439
 24.00% | time:  99.3s ( 78.3m) | step:  75024 | lr: 0.1000 | train acc: 0.500 | test acc: 0.452
 24.50% | time:  87.6s ( 79.8m) | step:  76587 | lr: 0.1000 | train acc: 0.281 | test acc: 0.483
 25.00% | time:  98.6s ( 81.4m) | step:  78150 | lr: 0.1000 | train acc: 0.562 | test acc: 0.448
 25.50% | time:  98.6s ( 83.0m) | step:  79713 | lr: 0.1000 | train acc: 0.469 | test acc: 0.475
 26.00% | time:  99.3s ( 84.7m) | step:  81276 | lr: 0.1000 | train acc: 0.500 | test acc: 0.449
 26.50% | time:  98.7s ( 86.3m) | step:  82839 | lr: 0.1000 | train acc: 0.531 | test acc: 0.448
 27.00% | time:  94.9s ( 87.9m) | step:  84402 | lr: 0.1000 | train acc: 0.469 | test acc: 0.441
 27.50% | time: 100.4s ( 89.6m) | step:  85965 | lr: 0.1000 | train acc: 0.594 | test acc: 0.445
