WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar10... 14s
get train state... 13s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar10",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 88,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 88,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_3",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 10,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11173962
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar10_seed22_E200_b32_k8/run_3/args.json
train net...
 21.00% | time: 111.4s ( 76.8m) | step:  65646 | lr: 0.1000 | train acc: 0.688 | test acc: 0.730
 21.50% | time: 104.7s ( 78.5m) | step:  67209 | lr: 0.1000 | train acc: 0.781 | test acc: 0.786
 22.00% | time: 104.7s ( 80.3m) | step:  68772 | lr: 0.1000 | train acc: 0.656 | test acc: 0.707
 22.50% | time: 104.5s ( 82.0m) | step:  70335 | lr: 0.1000 | train acc: 0.812 | test acc: 0.754
 23.00% | time: 104.2s ( 83.8m) | step:  71898 | lr: 0.1000 | train acc: 0.750 | test acc: 0.759
 23.50% | time: 105.7s ( 85.5m) | step:  73461 | lr: 0.1000 | train acc: 0.844 | test acc: 0.725
 24.00% | time: 102.9s ( 87.2m) | step:  75024 | lr: 0.1000 | train acc: 0.844 | test acc: 0.792
 24.50% | time: 105.3s ( 89.0m) | step:  76587 | lr: 0.1000 | train acc: 0.781 | test acc: 0.727
 25.00% | time: 112.3s ( 90.9m) | step:  78150 | lr: 0.1000 | train acc: 0.719 | test acc: 0.756
 25.50% | time: 128.7s ( 93.0m) | step:  79713 | lr: 0.1000 | train acc: 0.875 | test acc: 0.721
 26.00% | time: 104.8s ( 94.8m) | step:  81276 | lr: 0.1000 | train acc: 0.844 | test acc: 0.762
 26.50% | time: 105.0s ( 96.5m) | step:  82839 | lr: 0.1000 | train acc: 0.781 | test acc: 0.749
 27.00% | time: 104.4s ( 98.3m) | step:  84402 | lr: 0.1000 | train acc: 0.781 | test acc: 0.680
 27.50% | time: 104.6s (100.0m) | step:  85965 | lr: 0.1000 | train acc: 0.844 | test acc: 0.714
 28.00% | time: 106.5s (101.8m) | step:  87528 | lr: 0.1000 | train acc: 0.844 | test acc: 0.795
 28.50% | time: 105.8s (103.5m) | step:  89091 | lr: 0.1000 | train acc: 0.812 | test acc: 0.738
 29.00% | time: 100.5s (105.2m) | step:  90654 | lr: 0.1000 | train acc: 0.812 | test acc: 0.778
 29.50% | time: 109.6s (107.0m) | step:  92217 | lr: 0.1000 | train acc: 0.781 | test acc: 0.751
 30.00% | time: 104.8s (108.8m) | step:  93780 | lr: 0.1000 | train acc: 0.906 | test acc: 0.783
 30.50% | time: 107.4s (110.6m) | step:  95343 | lr: 0.0200 | train acc: 0.812 | test acc: 0.865
 31.00% | time: 104.3s (112.3m) | step:  96906 | lr: 0.0200 | train acc: 0.969 | test acc: 0.885
 31.50% | time: 104.5s (114.1m) | step:  98469 | lr: 0.0200 | train acc: 0.938 | test acc: 0.884
 32.00% | time: 103.5s (115.8m) | step: 100032 | lr: 0.0200 | train acc: 0.906 | test acc: 0.883
 32.50% | time: 101.3s (117.5m) | step: 101595 | lr: 0.0200 | train acc: 0.906 | test acc: 0.845
 33.00% | time: 101.7s (119.2m) | step: 103158 | lr: 0.0200 | train acc: 0.812 | test acc: 0.873
 33.50% | time: 104.2s (120.9m) | step: 104721 | lr: 0.0200 | train acc: 0.875 | test acc: 0.877
 34.00% | time: 104.1s (122.6m) | step: 106284 | lr: 0.0200 | train acc: 0.938 | test acc: 0.834
 34.50% | time: 104.5s (124.4m) | step: 107847 | lr: 0.0200 | train acc: 0.969 | test acc: 0.874
 35.00% | time: 104.2s (126.1m) | step: 109410 | lr: 0.0200 | train acc: 0.938 | test acc: 0.877
 35.50% | time: 104.1s (127.8m) | step: 110973 | lr: 0.0200 | train acc: 0.938 | test acc: 0.875
 36.00% | time: 112.0s (129.7m) | step: 112536 | lr: 0.0200 | train acc: 0.969 | test acc: 0.874
 36.50% | time:  99.0s (131.4m) | step: 114099 | lr: 0.0200 | train acc: 0.875 | test acc: 0.876
 37.00% | time: 125.6s (133.5m) | step: 115662 | lr: 0.0200 | train acc: 0.844 | test acc: 0.862
 37.50% | time: 102.2s (135.2m) | step: 117225 | lr: 0.0200 | train acc: 0.875 | test acc: 0.880
 38.00% | time: 114.4s (137.1m) | step: 118788 | lr: 0.0200 | train acc: 0.938 | test acc: 0.867
 38.50% | time: 104.4s (138.8m) | step: 120351 | lr: 0.0200 | train acc: 0.938 | test acc: 0.883
 39.00% | time: 105.0s (140.6m) | step: 121914 | lr: 0.0200 | train acc: 0.906 | test acc: 0.869
 39.50% | time: 104.8s (142.3m) | step: 123477 | lr: 0.0200 | train acc: 0.906 | test acc: 0.878
 40.00% | time: 104.4s (144.0m) | step: 125040 | lr: 0.0200 | train acc: 0.938 | test acc: 0.871
 40.50% | time: 106.0s (145.8m) | step: 126603 | lr: 0.0200 | train acc: 0.875 | test acc: 0.884
 41.00% | time: 106.0s (147.6m) | step: 128166 | lr: 0.0200 | train acc: 0.969 | test acc: 0.875
 41.50% | time:  98.9s (149.2m) | step: 129729 | lr: 0.0200 | train acc: 0.781 | test acc: 0.862
 42.00% | time: 106.4s (151.0m) | step: 131292 | lr: 0.0200 | train acc: 0.906 | test acc: 0.880
 42.50% | time: 107.1s (152.8m) | step: 132855 | lr: 0.0200 | train acc: 0.906 | test acc: 0.889
 43.00% | time: 106.1s (154.6m) | step: 134418 | lr: 0.0200 | train acc: 0.969 | test acc: 0.894
 43.50% | time: 106.3s (156.3m) | step: 135981 | lr: 0.0200 | train acc: 0.969 | test acc: 0.853
 44.00% | time: 105.8s (158.1m) | step: 137544 | lr: 0.0200 | train acc: 0.906 | test acc: 0.884
 44.50% | time: 104.8s (159.8m) | step: 139107 | lr: 0.0200 | train acc: 0.844 | test acc: 0.871
 45.00% | time: 104.2s (161.6m) | step: 140670 | lr: 0.0200 | train acc: 0.938 | test acc: 0.891
 45.50% | time: 101.3s (163.3m) | step: 142233 | lr: 0.0200 | train acc: 0.875 | test acc: 0.889
 46.00% | time: 104.5s (165.0m) | step: 143796 | lr: 0.0200 | train acc: 0.938 | test acc: 0.883
 46.50% | time: 103.7s (166.7m) | step: 145359 | lr: 0.0200 | train acc: 0.969 | test acc: 0.881
 47.00% | time: 105.0s (168.5m) | step: 146922 | lr: 0.0200 | train acc: 0.969 | test acc: 0.868
 47.50% | time: 104.8s (170.2m) | step: 148485 | lr: 0.0200 | train acc: 0.938 | test acc: 0.885
 48.00% | time: 104.4s (172.0m) | step: 150048 | lr: 0.0200 | train acc: 0.875 | test acc: 0.874
 48.50% | time: 104.0s (173.7m) | step: 151611 | lr: 0.0200 | train acc: 0.906 | test acc: 0.887
 49.00% | time: 122.9s (175.8m) | step: 153174 | lr: 0.0200 | train acc: 0.969 | test acc: 0.881
 49.50% | time:  96.3s (177.4m) | step: 154737 | lr: 0.0200 | train acc: 1.000 | test acc: 0.895
 50.00% | time: 105.4s (179.1m) | step: 156300 | lr: 0.0200 | train acc: 0.906 | test acc: 0.888
 50.50% | time: 105.8s (180.9m) | step: 157863 | lr: 0.0200 | train acc: 0.875 | test acc: 0.878
