WARNING:tensorflow:From /home/lixiang/miniconda3_old/envs/data_diet/lib/python3.7/site-packages/tensorflow_datasets/core/dataset_builder.py:622: get_single_element (from tensorflow.python.data.experimental.ops.get_single_element) is deprecated and will be removed in a future version.
Instructions for updating:
Use `tf.data.Dataset.get_single_element()`.
load cifar100... 7s
get train state... 11s
train args:
{
    "data_dir": "/home/lixiang/baseline/data_diet/data",
    "dataset": "cifar100",
    "subset": null,
    "subset_size": null,
    "scores_path": null,
    "subset_offset": null,
    "random_subset_seed": null,
    "model": "resnet18_lowres",
    "model_seed": 384,
    "load_dir": null,
    "ckpt": 0,
    "lr": 0.1,
    "beta": 0.9,
    "weight_decay": 0.0005,
    "nesterov": true,
    "lr_vitaly": false,
    "decay_factor": 0.2,
    "decay_steps": [
        93780,
        187560,
        250080
    ],
    "num_steps": 312600,
    "train_seed": 384,
    "train_batch_size": 32,
    "test_batch_size": 128,
    "augment": true,
    "track_forgetting": true,
    "save_dir": "/home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_3",
    "log_steps": 1563,
    "early_step": 0,
    "early_save_steps": null,
    "save_steps": 1563,
    "image_shape": [
        32,
        32,
        3
    ],
    "num_classes": 100,
    "num_train_examples": 50000,
    "num_test_examples": 10000,
    "steps_per_epoch": 1562,
    "steps_per_test": 79,
    "random_label_fraction": 0,
    "num_params": 11220132
}
Save args to /home/lixiang/baseline/data_diet/exps/formal_cifar100_seed96_E200_b32_k6/run_3/args.json
train net...
  0.00% | time:  21.0s (  0.3m) | step:      0 | lr:   init | train acc:  init | test acc: 0.010
  0.50% | time: 106.3s (  2.1m) | step:   1563 | lr: 0.1000 | train acc: 0.156 | test acc: 0.114
  1.00% | time:  86.7s (  3.6m) | step:   3126 | lr: 0.1000 | train acc: 0.219 | test acc: 0.204
  1.50% | time:  86.5s (  5.0m) | step:   4689 | lr: 0.1000 | train acc: 0.312 | test acc: 0.263
  2.00% | time:  86.0s (  6.4m) | step:   6252 | lr: 0.1000 | train acc: 0.312 | test acc: 0.300
  2.50% | time:  87.0s (  7.9m) | step:   7815 | lr: 0.1000 | train acc: 0.375 | test acc: 0.315
  3.00% | time:  89.4s (  9.4m) | step:   9378 | lr: 0.1000 | train acc: 0.188 | test acc: 0.369
  3.50% | time:  85.6s ( 10.8m) | step:  10941 | lr: 0.1000 | train acc: 0.469 | test acc: 0.416
  4.00% | time:  87.0s ( 12.3m) | step:  12504 | lr: 0.1000 | train acc: 0.375 | test acc: 0.372
  4.50% | time:  89.0s ( 13.7m) | step:  14067 | lr: 0.1000 | train acc: 0.406 | test acc: 0.357
  5.00% | time:  86.9s ( 15.2m) | step:  15630 | lr: 0.1000 | train acc: 0.469 | test acc: 0.393
  5.50% | time:  84.9s ( 16.6m) | step:  17193 | lr: 0.1000 | train acc: 0.500 | test acc: 0.410
  6.00% | time:  87.9s ( 18.1m) | step:  18756 | lr: 0.1000 | train acc: 0.469 | test acc: 0.457
  6.50% | time:  88.9s ( 19.5m) | step:  20319 | lr: 0.1000 | train acc: 0.469 | test acc: 0.418
  7.00% | time:  86.0s ( 21.0m) | step:  21882 | lr: 0.1000 | train acc: 0.438 | test acc: 0.424
  7.50% | time:  84.7s ( 22.4m) | step:  23445 | lr: 0.1000 | train acc: 0.375 | test acc: 0.389
  8.00% | time:  84.5s ( 23.8m) | step:  25008 | lr: 0.1000 | train acc: 0.500 | test acc: 0.446
  8.50% | time:  85.9s ( 25.2m) | step:  26571 | lr: 0.1000 | train acc: 0.719 | test acc: 0.430
  9.00% | time:  83.8s ( 26.6m) | step:  28134 | lr: 0.1000 | train acc: 0.531 | test acc: 0.454
  9.50% | time:  84.5s ( 28.0m) | step:  29697 | lr: 0.1000 | train acc: 0.406 | test acc: 0.412
 10.00% | time:  83.6s ( 29.4m) | step:  31260 | lr: 0.1000 | train acc: 0.562 | test acc: 0.442
 10.50% | time:  85.2s ( 30.9m) | step:  32823 | lr: 0.1000 | train acc: 0.438 | test acc: 0.462
 11.00% | time:  85.6s ( 32.3m) | step:  34386 | lr: 0.1000 | train acc: 0.531 | test acc: 0.421
 11.50% | time:  84.6s ( 33.7m) | step:  35949 | lr: 0.1000 | train acc: 0.344 | test acc: 0.446
 12.00% | time:  86.0s ( 35.1m) | step:  37512 | lr: 0.1000 | train acc: 0.469 | test acc: 0.433
 12.50% | time:  86.1s ( 36.6m) | step:  39075 | lr: 0.1000 | train acc: 0.375 | test acc: 0.421
 13.00% | time:  84.8s ( 38.0m) | step:  40638 | lr: 0.1000 | train acc: 0.594 | test acc: 0.452
 13.50% | time:  86.1s ( 39.4m) | step:  42201 | lr: 0.1000 | train acc: 0.469 | test acc: 0.411
 14.00% | time:  88.1s ( 40.9m) | step:  43764 | lr: 0.1000 | train acc: 0.250 | test acc: 0.470
 14.50% | time:  86.3s ( 42.3m) | step:  45327 | lr: 0.1000 | train acc: 0.469 | test acc: 0.450
 15.00% | time:  85.3s ( 43.7m) | step:  46890 | lr: 0.1000 | train acc: 0.625 | test acc: 0.460
 15.50% | time:  84.6s ( 45.1m) | step:  48453 | lr: 0.1000 | train acc: 0.312 | test acc: 0.471
 16.00% | time:  83.6s ( 46.5m) | step:  50016 | lr: 0.1000 | train acc: 0.562 | test acc: 0.447
 16.50% | time:  85.9s ( 48.0m) | step:  51579 | lr: 0.1000 | train acc: 0.281 | test acc: 0.369
 17.00% | time:  85.8s ( 49.4m) | step:  53142 | lr: 0.1000 | train acc: 0.438 | test acc: 0.445
 17.50% | time:  87.0s ( 50.9m) | step:  54705 | lr: 0.1000 | train acc: 0.375 | test acc: 0.457
 18.00% | time:  86.6s ( 52.3m) | step:  56268 | lr: 0.1000 | train acc: 0.312 | test acc: 0.479
 18.50% | time:  86.1s ( 53.7m) | step:  57831 | lr: 0.1000 | train acc: 0.344 | test acc: 0.452
 19.00% | time:  85.1s ( 55.1m) | step:  59394 | lr: 0.1000 | train acc: 0.438 | test acc: 0.440
 19.50% | time:  84.5s ( 56.6m) | step:  60957 | lr: 0.1000 | train acc: 0.562 | test acc: 0.480
 20.00% | time:  87.0s ( 58.0m) | step:  62520 | lr: 0.1000 | train acc: 0.562 | test acc: 0.431
 20.50% | time:  87.2s ( 59.5m) | step:  64083 | lr: 0.1000 | train acc: 0.312 | test acc: 0.452
 21.00% | time:  85.6s ( 60.9m) | step:  65646 | lr: 0.1000 | train acc: 0.500 | test acc: 0.408
