epoch,train_loss,test_acc,best_acc
1,5.868633120574951,0.0242,0.0242
2,4.418865597686768,0.0382,0.0382
3,4.284248694000244,0.0507,0.0507
4,4.168866762390136,0.0875,0.0875
5,4.049973114318847,0.1338,0.1338
6,3.9001483732604982,0.1642,0.1642
7,3.75754124458313,0.2057,0.2057
8,3.6388267753601076,0.229,0.229
9,3.5345595893096924,0.251,0.251
10,3.4484945664978026,0.2657,0.2657
11,3.371979867706299,0.2828,0.2828
12,3.3035859046173095,0.2756,0.2828
13,3.22830313041687,0.3045,0.3045
14,3.1675001195526122,0.3132,0.3132
15,3.1007074729156496,0.317,0.317
16,3.0389727844238283,0.3047,0.317
17,2.9790357995605468,0.32,0.32
18,2.9189835600280762,0.3226,0.3226
19,2.862960548248291,0.333,0.333
20,2.796968430633545,0.3251,0.333
21,2.7368576090240477,0.3506,0.3506
22,2.6807439247894287,0.343,0.3506
23,2.616781692352295,0.3561,0.3561
24,2.5653441945648194,0.351,0.3561
25,2.499786289291382,0.3736,0.3736
26,2.438972818145752,0.3584,0.3736
27,2.3873591555023195,0.3533,0.3736
28,2.3175845900726317,0.3482,0.3736
29,2.252439813995361,0.3619,0.3736
30,2.187107744293213,0.365,0.3736
31,2.1378479776000976,0.3563,0.3736
32,2.0777800339508055,0.3553,0.3736
33,2.0159047160339356,0.3677,0.3736
34,1.9490618550109864,0.3692,0.3736
35,1.9048187899398803,0.3542,0.3736
36,1.8393447617340088,0.3465,0.3736
37,1.770625712890625,0.3383,0.3736
38,1.7282395583724977,0.3543,0.3736
39,1.6735647660064696,0.3434,0.3736
40,1.635730020675659,0.3348,0.3736
41,1.5853525727844238,0.3525,0.3736
42,1.527422806930542,0.3342,0.3736
43,1.4871557892227172,0.3409,0.3736
44,1.4312264739990235,0.3311,0.3736
45,1.4176802291488648,0.3326,0.3736
46,1.3588406594085694,0.3269,0.3736
47,1.3320855516052246,0.3338,0.3736
48,1.287805345954895,0.3356,0.3736
49,1.2657269472122192,0.327,0.3736
50,1.242261073112488,0.3282,0.3736
51,1.1882271954345702,0.3113,0.3736
52,1.1703476335144043,0.3292,0.3736
53,1.1436579357528687,0.3328,0.3736
54,1.1061163431549073,0.3246,0.3736
55,1.094117508506775,0.3232,0.3736
56,1.065887932319641,0.3267,0.3736
57,1.0489628316879271,0.3172,0.3736
58,1.0246767902374267,0.328,0.3736
59,0.9997007224273682,0.3368,0.3736
60,0.9530566357803345,0.3167,0.3736
61,1.0116588011932373,0.3184,0.3736
62,0.9432827170181275,0.322,0.3736
63,0.9160848609161377,0.3147,0.3736
64,0.9227445526123047,0.3222,0.3736
65,0.8697151067733765,0.322,0.3736
66,0.8694299433135987,0.3137,0.3736
67,0.8606524140548706,0.3145,0.3736
68,0.8361032981491089,0.3086,0.3736
69,0.8200595381546021,0.3129,0.3736
70,0.8264866529464722,0.3178,0.3736
71,0.7813507516479492,0.3063,0.3736
72,0.7980460280227661,0.3231,0.3736
73,0.7672906895446777,0.3158,0.3736
74,0.7406570854187011,0.3058,0.3736
75,0.7230569369125366,0.304,0.3736
76,0.7233238063049316,0.3122,0.3736
77,0.7208607952880859,0.3148,0.3736
78,0.7017896313476563,0.3107,0.3736
79,0.6754806949615478,0.3178,0.3736
80,0.6532038899612427,0.3013,0.3736
81,0.6784295513534546,0.3054,0.3736
